1/3,90s,A-xA,Aerial Duels_Lost,Aerial Duels_Won,Aerial Duels_Won%,Age,Ast,Att,Blocks_Blocks,Blocks_Pass,Blocks_Sh,Blocks_ShSv,Body Parts_Head,Body Parts_Left,Body Parts_Other,Body Parts_Right,Body Parts_TI,Carries_Carries,Carries_PrgDist,Carries_TotDist,Clr,Comp,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Country,CrsPA,Dispos,Dribbles_#Pl,Dribbles_Att,Dribbles_Megs,Dribbles_Succ,Dribbles_Succ%,Err,Expected_G-xG,Expected_np:G-xG,Expected_npxG,Expected_npxG/Sh,Expected_xA,Expected_xG,GCA Types_Def,GCA Types_Drib,GCA Types_Fld,GCA Types_OG,GCA Types_PassDead,GCA Types_PassLive,GCA Types_Sh,GCA_GCA,GCA_GCA90,Height_Ground,Height_High,Height_Low,ID,Int,KP,LgRank,Long_Att,Long_Cmp,Long_Cmp%,Matches,Medium_Att,Medium_Cmp,Medium_Cmp%,Miscon,Outcomes_Blocks,Outcomes_Cmp,Outcomes_Int,Outcomes_Off,Outcomes_Out,PPA,Pass Types_CK,Pass Types_Crs,Pass Types_Dead,Pass Types_FK,Pass Types_Live,Pass Types_Press,Pass Types_Sw,Pass Types_TB,Penalty Kicks_PKA,Penalty Kicks_PKatt,Penalty Kicks_PKm,Penalty Kicks_PKsv,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G+A-PK,Per 90 Minutes_G-PK,Per 90 Minutes_Gls,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xA,Per 90 Minutes_xA,Per 90 Minutes_xG,Per 90 Minutes_xG+xA,Performance_2CrdY,Performance_Ast,Performance_CS,Performance_CS%,Performance_CrdR,Performance_CrdY,Performance_Crs,Performance_D,Performance_Fld,Performance_Fls,Performance_GA,Performance_GA90,Performance_Gls,Performance_Int,Performance_L,Performance_OG,Performance_Off,Performance_PK,Performance_PKatt,Performance_PKcon,Performance_PKwon,Performance_Recov,Performance_Save%,Performance_Saves,Performance_SoTA,Performance_TklW,Performance_W,Playing Time_90s,Playing Time_MP,Playing Time_Min,Playing Time_Min%,Playing Time_Mn/MP,Playing Time_Starts,Pressures_%,Pressures_Att 3rd,Pressures_Def 3rd,Pressures_Mid 3rd,Pressures_Press,Pressures_Succ,Prog,Receiving_Rec,Receiving_Rec%,Receiving_Targ,SCA Types_Def,SCA Types_Drib,SCA Types_Fld,SCA Types_PassDead,SCA Types_PassLive,SCA Types_Sh,SCA_SCA,SCA_SCA90,Season,Short_Att,Short_Cmp,Short_Cmp%,Squad,Standard_Dist,Standard_FK,Standard_G/Sh,Standard_G/SoT,Standard_Gls,Standard_PK,Standard_PKatt,Standard_Sh,Standard_Sh/90,Standard_SoT,Standard_SoT%,Standard_SoT/90,Starts_Compl,Starts_Mn/Start,Starts_Starts,Subs_Mn/Sub,Subs_Subs,Subs_unSub,Tackles_Att 3rd,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Tkl,Tackles_TklW,Team Success (xG)_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success_PPM,Team Success_onG,Team Success_onGA,Tkl+Int,Total_Att,Total_Cmp,Total_Cmp%,Total_PrgDist,Total_TotDist,Touches_Att 3rd,Touches_Att Pen,Touches_Def 3rd,Touches_Def Pen,Touches_Live,Touches_Mid 3rd,Touches_Touches,Vs Dribbles_Att,Vs Dribbles_Past,Vs Dribbles_Tkl,Vs Dribbles_Tkl%,age,birth_date,height,name,position,weight,xA,MP_Pct,Performance_CrdY90,CrdY_Pct,Aerial Duels_Won90,Aerial Duels_Won_Pct,Aerial Duels_Won%_Pct,Tackles_TklW90,TklW90_Pct,Dribbles_Tkl%_Pct,Blocks_Blocks90,Blocks90_Pct,Passing%_Pct,Pass Types_TB90,TB90_Pct,Pass Types_Sw90,Sw90_Pct,Pass Types_Crs90,Crs90_Pct,Dribbles_Succ%_Pct,Dispos90,Dispos90_Pct,SCA90_Pct,GCA90_Pct,Ast90_Pct,Gls90_Pct
123.0,23.5,-0.4,26.0,55.0,67.9,31,0.0,1525.0,30.0,14.0,16.0,0.0,70.0,1157.0,2.0,269.0,3.0,1165.0,4552.0,7318.0,150.0,1. MLS,0.0,0.0,0.0,us USA,0.0,1.0,4.0,5.0,1.0,4.0,80.0,3.0,-0.1,-0.1,0.1,0.04,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,237.0,163.0,2019_Matt Besler_Sporting KC,18.0,7.0,21st,339.0,230.0,67.8,Matches,840.0,779.0,92.7,5.0,13.0,1325.0,19.0,1.0,32.0,7.0,0.0,2.0,43.0,40.0,1482.0,202.0,47.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,1.0,0.0,,,1.0,4.0,2.0,,10.0,13.0,,,0.0,18.0,,0.0,0.0,0.0,0.0,1.0,0.0,253.0,,,,14.0,,23.5,27.0,2112.0,69.0,78.0,25.0,27.5,5.0,74.0,41.0,120.0,33.0,113.0,1230.0,99.5,1236.0,0.0,0.0,0.0,1.0,19.0,0.0,20.0,0.85,2019,333.0,310.0,93.1,Sporting KC,11.7,0.0,0.0,,0.0,0.0,0.0,2.0,0.09,0.0,0.0,0.0,21.0,82.0,25.0,25.0,2.0,0.0,0.0,18.0,3.0,21.0,14.0,-0.16,40.1,36.7,3.4,0.14,-9.0,-0.38,0.47,1.26,37.0,46.0,39.0,1525.0,1325.0,86.9,10739.0,29369.0,43.0,3.0,953.0,212.0,1708.0,909.0,1749.0,23.0,14.0,9.0,39.1,33.0,1987-02-11 00:00:00,183cm,Matt Besler,"DF (CB, left)",,0.4,0.8009383378016086,0.1702127659574468,0.5799457994579946,2.3404255319148937,0.8607809847198642,0.8782608695652174,0.5957446808510638,0.24180327868852458,0.6540492957746479,1.2765957446808511,0.44821731748726656,0.8305227655986509,0.0425531914893617,0.4897959183673469,2.0,0.8086734693877551,0.0851063829787234,0.18972602739726027,0.825812274368231,0.0425531914893617,0.07130730050933787,0.246218487394958,0.1495798319327731,0.24629878869448182,0.2479892761394102
7.0,6.4,-0.1,11.0,2.0,15.4,19,1.0,155.0,7.0,5.0,2.0,0.0,7.0,21.0,2.0,121.0,2.0,184.0,583.0,1083.0,5.0,1. MLS,0.0,0.0,0.0,us USA,0.0,13.0,7.0,16.0,0.0,4.0,25.0,0.0,-0.1,-0.1,2.1,0.15,1.1,2.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.31,122.0,15.0,18.0,2019_Omir Fernandez_NY Red Bulls,7.0,7.0,12th,6.0,3.0,50.0,Matches,32.0,25.0,78.1,22.0,5.0,123.0,4.0,0.0,2.0,5.0,1.0,3.0,8.0,2.0,147.0,32.0,0.0,1.0,,,,,0.16,0.47,0.47,0.31,0.31,0.33,0.5,0.17,0.33,0.5,0.0,1.0,,,0.0,0.0,3.0,,20.0,8.0,,,2.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,55.0,,,,10.0,,6.4,18.0,580.0,19.0,32.0,3.0,29.3,56.0,48.0,87.0,191.0,56.0,9.0,160.0,59.9,267.0,1.0,0.0,3.0,0.0,14.0,1.0,19.0,2.95,2019,104.0,88.0,84.6,NY Red Bulls,13.2,0.0,0.14,0.29,2.0,0.0,0.0,14.0,2.17,7.0,50.0,1.09,2.0,87.0,3.0,21.0,15.0,8.0,1.0,4.0,6.0,11.0,10.0,-0.07,10.7,11.0,-0.3,-0.05,1.0,0.16,0.12,1.44,11.0,10.0,18.0,155.0,123.0,79.4,395.0,1475.0,144.0,32.0,36.0,4.0,261.0,103.0,268.0,13.0,10.0,3.0,23.1,21.0,1999-02-08 00:00:00,,Omir Fernandez,MF,,1.1,0.5844504021447721,0.0,0.15853658536585366,0.3125,0.166383701188455,0.10521739130434783,1.5625,0.7882513661202186,0.2948943661971831,1.09375,0.3471986417657046,0.45446880269814505,0.15625,0.7644557823129252,0.0,0.04931972789115646,0.46875,0.37397260273972605,0.036101083032490974,2.03125,0.7903225806451613,0.7831932773109244,0.6932773109243697,0.7671601615074024,0.8438337801608579
121.0,16.3,-0.3,15.0,16.0,51.6,26,0.0,957.0,19.0,17.0,2.0,0.0,43.0,126.0,0.0,775.0,1.0,734.0,1496.0,3103.0,45.0,1. MLS,0.0,0.0,0.0,us USA,1.0,8.0,5.0,7.0,1.0,5.0,71.4,0.0,-0.6,-0.6,0.6,0.04,0.3,0.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.12,702.0,142.0,113.0,2019_Oriol Rosell_Orlando City,22.0,5.0,22nd,190.0,154.0,81.1,Matches,408.0,373.0,91.4,9.0,18.0,833.0,16.0,3.0,22.0,9.0,0.0,2.0,32.0,30.0,925.0,181.0,46.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.02,0.03,0.05,0.0,0.0,,,0.0,6.0,2.0,,12.0,24.0,,,0.0,22.0,,0.0,0.0,0.0,0.0,0.0,0.0,199.0,,,,28.0,,16.3,20.0,1466.0,47.9,73.0,16.0,28.5,30.0,145.0,130.0,305.0,87.0,81.0,751.0,95.5,786.0,1.0,0.0,0.0,1.0,16.0,2.0,20.0,1.23,2019,331.0,292.0,88.2,Orlando City,22.3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.86,2.0,14.3,0.12,13.0,86.0,16.0,24.0,4.0,9.0,7.0,20.0,9.0,36.0,28.0,-0.48,17.6,21.2,-3.5,-0.22,-6.0,-0.37,-0.26,1.3,20.0,26.0,58.0,957.0,833.0,87.0,4688.0,17278.0,210.0,7.0,323.0,64.0,1090.0,649.0,1117.0,40.0,27.0,13.0,32.5,28.0,1992-07-07 00:00:00,181cm,Oriol Rosell,MF (DM),,0.3,0.628686327077748,0.36809815950920244,0.8780487804878049,0.9815950920245399,0.4923599320882852,0.5947826086956521,1.7177914110429446,0.8381147540983607,0.5140845070422535,1.165644171779141,0.398981324278438,0.8381112984822934,0.06134969325153374,0.5331632653061225,2.822085889570552,0.9183673469387755,0.12269938650306748,0.2054794520547945,0.7220216606498195,0.49079754601226994,0.2631578947368421,0.33613445378151263,0.4218487394957983,0.24629878869448182,0.2479892761394102
24.0,3.6,-0.1,4.0,2.0,33.3,21,0.0,156.0,2.0,2.0,0.0,0.0,2.0,28.0,5.0,119.0,0.0,170.0,974.0,1477.0,0.0,1. MLS,0.0,1.0,0.0,us USA,1.0,11.0,13.0,17.0,1.0,13.0,76.5,0.0,-0.4,-0.4,0.4,0.05,0.1,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.28,128.0,10.0,18.0,2019_Eduardo Sosa_Columbus,0.0,5.0,20th,16.0,12.0,75.0,Matches,59.0,54.0,91.5,10.0,9.0,132.0,7.0,0.0,0.0,3.0,1.0,1.0,10.0,3.0,146.0,26.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.04,0.1,0.14,0.0,0.0,,,0.0,1.0,1.0,,8.0,7.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,7.0,,3.6,8.0,325.0,10.6,41.0,4.0,19.0,31.0,11.0,37.0,79.0,15.0,19.0,166.0,85.6,194.0,1.0,1.0,0.0,0.0,12.0,0.0,14.0,3.88,2019,75.0,65.0,86.7,Columbus,23.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.94,2.0,28.6,0.55,1.0,69.0,4.0,13.0,4.0,9.0,3.0,3.0,5.0,11.0,7.0,-0.45,3.4,5.4,-1.9,-0.54,-8.0,-2.22,-2.22,0.13,1.0,9.0,11.0,156.0,132.0,84.6,582.0,2285.0,91.0,7.0,18.0,0.0,203.0,132.0,211.0,8.0,5.0,3.0,37.5,23.0,1997-06-30 00:00:00,,Eduardo Sosa,FW,,0.1,0.306970509383378,0.2777777777777778,0.7926829268292683,0.5555555555555556,0.3030560271646859,0.3060869565217391,1.9444444444444444,0.8879781420765027,0.6258802816901409,0.5555555555555556,0.11205432937181664,0.7141652613827993,0.2777777777777778,0.8809523809523809,0.0,0.04931972789115646,0.2777777777777778,0.30068493150684933,0.8014440433212996,3.0555555555555554,0.9354838709677419,0.9092436974789916,0.6529411764705882,0.24629878869448182,0.2479892761394102
9.0,4.9,0.0,11.0,2.0,15.4,22,0.0,149.0,10.0,9.0,1.0,0.0,8.0,10.0,0.0,127.0,2.0,153.0,284.0,892.0,3.0,1. MLS,0.0,0.0,0.0,us USA,1.0,7.0,3.0,6.0,0.0,3.0,50.0,0.0,-0.2,-0.2,0.2,0.06,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,115.0,16.0,18.0,2019_Alex Roldan_Seattle,10.0,2.0,4th,21.0,15.0,71.4,Matches,64.0,55.0,85.9,7.0,5.0,123.0,3.0,0.0,3.0,1.0,0.0,2.0,4.0,2.0,145.0,38.0,2.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.01,0.05,0.06,0.0,0.0,,,0.0,0.0,2.0,,6.0,3.0,,,0.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.0,,,,10.0,,4.9,9.0,443.0,14.5,49.0,5.0,21.5,21.0,51.0,49.0,121.0,26.0,8.0,132.0,79.0,167.0,0.0,1.0,1.0,0.0,7.0,1.0,10.0,2.03,2019,60.0,53.0,88.3,Seattle,18.8,0.0,0.0,,0.0,0.0,0.0,4.0,0.81,0.0,0.0,0.0,2.0,82.0,5.0,9.0,4.0,12.0,3.0,7.0,8.0,18.0,10.0,-1.28,3.9,8.9,-5.0,-1.02,-6.0,-1.22,-1.53,1.0,3.0,9.0,28.0,149.0,123.0,82.6,446.0,2306.0,65.0,8.0,51.0,10.0,207.0,107.0,210.0,13.0,8.0,5.0,38.5,24.0,1996-07-28 00:00:00,178cm,Alex Roldan,MF,,0.0,0.3424932975871314,0.0,0.15853658536585366,0.4081632653061224,0.20967741935483872,0.10521739130434783,2.0408163265306123,0.9132513661202186,0.641725352112676,2.0408163265306123,0.8242784380305602,0.6180438448566611,0.0,0.22874149659863946,0.4081632653061224,0.19727891156462585,0.4081632653061224,0.34383561643835614,0.20487364620938628,1.4285714285714284,0.6281833616298812,0.5554621848739496,0.5436974789915966,0.24629878869448182,0.2479892761394102
100.0,24.8,-0.4,25.0,34.0,57.6,28,2.0,1505.0,49.0,42.0,7.0,0.0,62.0,206.0,13.0,1012.0,193.0,1137.0,5775.0,9121.0,67.0,1. MLS,0.0,1.0,0.0,us USA,28.0,19.0,33.0,38.0,2.0,31.0,81.6,2.0,0.7,0.7,1.3,0.05,2.4,1.3,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,0.28,783.0,379.0,343.0,2019_Jorge Moreira_Portland,31.0,35.0,11th,354.0,206.0,58.2,Matches,640.0,537.0,83.9,24.0,60.0,1151.0,31.0,7.0,32.0,51.0,2.0,112.0,219.0,24.0,1286.0,226.0,77.0,1.0,,,,,0.08,0.16,0.16,0.08,0.08,0.05,0.15,0.1,0.05,0.15,0.0,2.0,,,0.0,7.0,112.0,,24.0,40.0,,,2.0,31.0,,0.0,0.0,0.0,0.0,2.0,0.0,302.0,,,,61.0,,24.8,26.0,2231.0,72.9,86.0,25.0,28.1,74.0,199.0,158.0,431.0,121.0,147.0,1030.0,91.6,1125.0,0.0,4.0,0.0,2.0,61.0,7.0,74.0,2.99,2019,469.0,397.0,84.6,Portland,21.3,0.0,0.07,0.33,2.0,0.0,0.0,27.0,1.09,6.0,22.2,0.24,22.0,89.0,25.0,1.0,1.0,6.0,10.0,54.0,33.0,97.0,61.0,0.17,39.0,40.3,-1.3,-0.05,6.0,0.24,0.57,1.44,37.0,31.0,128.0,1505.0,1151.0,76.5,9463.0,24100.0,673.0,39.0,505.0,83.0,1600.0,796.0,1811.0,79.0,43.0,36.0,45.6,30.0,1990-02-01 00:00:00,175cm,Jorge Moreira,"DF-MF (FB, right)",75kg,2.4,0.7734584450402144,0.282258064516129,0.7981029810298103,1.3709677419354838,0.6417657045840407,0.7165217391304348,2.4596774193548385,0.953551912568306,0.7746478873239436,1.9758064516129032,0.7928692699490663,0.3111298482293423,0.04032258064516129,0.47959183673469385,3.1048387096774195,0.9319727891156463,4.516129032258064,0.9678082191780822,0.8429602888086642,0.7661290322580645,0.37181663837011886,0.788235294117647,0.6529411764705882,0.6164199192462988,0.6005361930294906
105.0,21.2,-0.5,17.0,23.0,57.5,25,0.0,1132.0,49.0,39.0,10.0,0.0,45.0,165.0,2.0,907.0,3.0,895.0,1642.0,4003.0,63.0,1. MLS,0.0,0.0,0.0,us USA,0.0,14.0,9.0,14.0,0.0,8.0,57.1,1.0,0.2,0.2,0.8,0.05,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,151.0,124.0,2019_Judson_San Jose,26.0,9.0,15th,265.0,219.0,82.6,Matches,540.0,499.0,92.4,5.0,12.0,1004.0,15.0,4.0,21.0,3.0,2.0,4.0,36.0,31.0,1096.0,144.0,59.0,3.0,,,,,0.0,0.05,0.05,0.05,0.05,0.04,0.06,0.02,0.04,0.06,0.0,0.0,,,0.0,10.0,4.0,,19.0,56.0,,,1.0,26.0,,0.0,1.0,0.0,0.0,0.0,0.0,216.0,,,,58.0,,21.2,27.0,1909.0,62.4,71.0,23.0,27.8,48.0,265.0,324.0,637.0,177.0,80.0,890.0,95.3,934.0,3.0,0.0,0.0,0.0,25.0,1.0,29.0,1.37,2019,314.0,281.0,89.5,San Jose,28.2,0.0,0.07,0.25,1.0,0.0,0.0,15.0,0.71,4.0,26.7,0.19,11.0,80.0,23.0,15.0,4.0,3.0,10.0,47.0,45.0,102.0,58.0,0.45,31.6,25.1,6.5,0.31,2.0,0.09,0.49,1.37,33.0,31.0,128.0,1132.0,1004.0,88.7,5531.0,22863.0,120.0,4.0,497.0,70.0,1359.0,845.0,1390.0,84.0,51.0,33.0,39.3,27.0,1993-05-25 00:00:00,,Judson,MF (DM),,0.5,0.8009383378016086,0.4716981132075472,0.9390243902439024,1.0849056603773586,0.534804753820034,0.7130434782608696,2.7358490566037736,0.9699453551912568,0.6584507042253521,2.311320754716981,0.8879456706281834,0.9055649241146712,0.14150943396226415,0.7397959183673469,2.7830188679245285,0.9098639455782312,0.18867924528301888,0.23904109589041095,0.3601083032490975,0.6603773584905661,0.32597623089983024,0.3764705882352941,0.1495798319327731,0.24629878869448182,0.5462466487935657
6.0,1.8,0.0,2.0,3.0,60.0,22,0.0,109.0,2.0,1.0,1.0,0.0,2.0,14.0,0.0,93.0,0.0,90.0,436.0,592.0,7.0,1. MLS,0.0,0.0,0.0,us USA,0.0,1.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,14.0,10.0,2019_Abdul Rwatubyaye_Sporting KC,1.0,0.0,21st,25.0,17.0,68.0,Matches,58.0,48.0,82.8,1.0,0.0,90.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,107.0,8.0,5.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.0,,,0.0,1.0,0.0,,0.0,3.0,,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,2.0,,1.8,2.0,165.0,5.4,83.0,1.0,25.0,0.0,11.0,1.0,12.0,3.0,10.0,97.0,98.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.55,2019,25.0,24.0,96.0,Sporting KC,26.8,0.0,0.0,,0.0,0.0,0.0,2.0,1.09,0.0,0.0,0.0,0.0,90.0,1.0,75.0,1.0,4.0,0.0,3.0,1.0,4.0,2.0,1.33,5.9,3.2,2.7,1.45,-1.0,-0.55,-0.02,0.5,5.0,6.0,5.0,109.0,90.0,82.6,648.0,2029.0,5.0,1.0,56.0,7.0,124.0,73.0,126.0,2.0,0.0,2.0,100.0,24.0,1996-10-23 00:00:00,,Abdul Rwatubyaye,DF,,0.0,0.09584450402144772,0.5555555555555556,0.9600271002710027,1.6666666666666665,0.7122241086587436,0.7678260869565218,1.1111111111111112,0.5642076502732241,0.9911971830985915,1.1111111111111112,0.3616298811544992,0.6180438448566611,0.0,0.22874149659863946,2.7777777777777777,0.9081632653061225,0.0,0.07876712328767123,0.9494584837545126,0.5555555555555556,0.2903225806451613,0.17394957983193277,0.1495798319327731,0.24629878869448182,0.2479892761394102
2.0,1.3,0.7,4.0,2.0,33.3,17,1.0,57.0,5.0,4.0,1.0,0.0,3.0,5.0,0.0,38.0,10.0,49.0,296.0,435.0,2.0,1. MLS,0.0,0.0,0.0,us USA,1.0,3.0,1.0,3.0,1.0,1.0,33.3,0.0,-0.1,-0.1,0.1,0.05,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,10.0,12.0,2019_Bryan Reynolds_FC Dallas,0.0,3.0,13th,4.0,3.0,75.0,Matches,20.0,17.0,85.0,1.0,8.0,43.0,2.0,0.0,0.0,2.0,0.0,3.0,10.0,0.0,47.0,6.0,0.0,0.0,,,,,0.76,0.76,0.76,0.0,0.0,0.04,0.24,0.2,0.04,0.24,0.0,1.0,,,0.0,0.0,3.0,,3.0,3.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,,,1.0,,1.3,10.0,119.0,3.9,12.0,1.0,23.7,9.0,17.0,12.0,38.0,9.0,4.0,50.0,72.5,69.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,3.03,2019,28.0,23.0,82.1,FC Dallas,23.4,0.0,0.0,,0.0,0.0,0.0,1.0,0.76,0.0,0.0,0.0,0.0,54.0,1.0,7.0,9.0,8.0,1.0,1.0,0.0,2.0,1.0,-0.99,2.1,3.2,-1.0,-0.79,-2.0,-1.51,-1.82,1.5,1.0,3.0,2.0,57.0,43.0,75.4,262.0,694.0,41.0,7.0,15.0,3.0,64.0,23.0,74.0,1.0,1.0,0.0,0.0,19.0,2001-06-28 00:00:00,185cm,Bryan Reynolds,FW,,0.3,0.3746648793565684,0.0,0.15853658536585366,1.5384615384615383,0.6935483870967742,0.3060869565217391,0.7692307692307692,0.337431693989071,0.056338028169014086,3.846153846153846,0.9864176570458404,0.2723440134907251,0.0,0.22874149659863946,0.0,0.04931972789115646,2.3076923076923075,0.8171232876712329,0.05685920577617329,2.3076923076923075,0.8446519524617997,0.795798319327731,0.1495798319327731,0.9892328398384926,0.2479892761394102
12.0,10.4,0.7,10.0,2.0,16.7,24,3.0,388.0,8.0,8.0,0.0,0.0,16.0,79.0,6.0,274.0,11.0,446.0,3105.0,4235.0,2.0,1. MLS,1.0,1.0,0.0,us USA,1.0,28.0,36.0,69.0,6.0,36.0,52.2,0.0,-2.3,-2.3,3.3,0.09,2.3,3.3,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.48,263.0,65.0,60.0,2019_Héctor Villalba_Atlanta,4.0,14.0,3rd,50.0,27.0,54.0,Matches,139.0,110.0,79.1,25.0,20.0,290.0,11.0,1.0,5.0,9.0,2.0,32.0,17.0,3.0,371.0,57.0,12.0,3.0,,,,,0.29,0.38,0.38,0.1,0.1,0.32,0.53,0.22,0.32,0.53,0.0,3.0,,,0.0,0.0,32.0,,6.0,7.0,,,1.0,4.0,,0.0,4.0,0.0,0.0,0.0,0.0,77.0,,,,8.0,,10.4,20.0,940.0,30.7,47.0,10.0,33.5,60.0,37.0,67.0,164.0,55.0,32.0,417.0,73.5,567.0,2.0,11.0,1.0,0.0,27.0,2.0,43.0,4.12,2019,181.0,151.0,83.4,Atlanta,18.4,1.0,0.03,0.1,1.0,0.0,0.0,38.0,3.64,10.0,26.3,0.96,2.0,76.0,10.0,18.0,10.0,3.0,2.0,4.0,5.0,11.0,8.0,-0.05,17.6,13.6,4.0,0.38,-2.0,-0.19,-0.91,1.73,12.0,14.0,15.0,388.0,290.0,74.7,955.0,4886.0,333.0,70.0,48.0,0.0,524.0,229.0,540.0,21.0,14.0,7.0,33.3,26.0,1994-07-26 00:00:00,172cm,Héctor Villalba,FW-MF,73kg,2.3,0.628686327077748,0.0,0.15853658536585366,0.1923076923076923,0.11375212224108659,0.11739130434782609,0.7692307692307692,0.337431693989071,0.5422535211267606,0.7692307692307692,0.1799660441426146,0.2478920741989882,0.28846153846153844,0.8860544217687075,1.1538461538461537,0.5680272108843537,3.0769230769230766,0.9041095890410958,0.25902527075812276,2.692307692307692,0.8921901528013583,0.9226890756302522,0.8647058823529412,0.9131897711978466,0.6266756032171582
2.0,0.7,0.0,2.0,2.0,50.0,18,0.0,37.0,1.0,1.0,0.0,0.0,1.0,11.0,0.0,20.0,3.0,33.0,88.0,206.0,4.0,1. MLS,0.0,2.0,0.0,us USA,0.0,2.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,6.0,2019_Andrew Carleton_Atlanta,0.0,0.0,3rd,10.0,4.0,40.0,Matches,12.0,8.0,66.7,4.0,3.0,22.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,32.0,6.0,3.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.03,0.0,0.0,,,0.0,0.0,1.0,,1.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,1.0,,0.7,3.0,67.0,2.2,22.0,0.0,22.7,10.0,6.0,6.0,22.0,5.0,2.0,31.0,70.5,44.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.34,2019,14.0,10.0,71.4,Atlanta,29.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.34,0.0,0.0,0.0,0.0,,0.0,21.0,3.0,7.0,0.0,1.0,0.0,1.0,1.0,-2.67,0.7,2.3,-1.6,-2.2,-1.0,-1.34,-1.82,0.67,0.0,1.0,1.0,37.0,22.0,59.5,164.0,444.0,26.0,4.0,10.0,0.0,46.0,18.0,51.0,2.0,2.0,0.0,0.0,20.0,2000-06-22 00:00:00,,Andrew Carleton,MF,,0.0,0.14075067024128687,0.0,0.15853658536585366,2.857142857142857,0.9159592529711376,0.5547826086956522,1.4285714285714286,0.7342896174863388,0.056338028169014086,1.4285714285714286,0.5449915110356537,0.01854974704890388,0.0,0.22874149659863946,4.285714285714286,0.9880952380952381,1.4285714285714286,0.6452054794520548,0.9494584837545126,2.857142857142857,0.9125636672325976,0.3680672268907563,0.1495798319327731,0.24629878869448182,0.2479892761394102
